"code","libelle_x","pct_pop_0_24","pct_pop_25_64","pct_pop_65_plus","pct_union_libre","pct_ouvriers","pct_sans_emploi","pct_fam_3_enfants_plus","taux_de_natalite_annuel_moyen_2015_2021","taux_de_mortalite_annuel_moyen_2015_2021"
1004,"Ambérieu-en-Bugey",31.1700552039855,50.5722364346304,18.6279789955568,10.6,13.5451730173691,15.0469444901993,12,15.4,9.2
1014,"Arbent",27.1047227926078,49.222645937225,24.0246406570842,7.1,20.0645350542681,14.9884704073789,10.4,8.8,7.1
1024,"Attignat",29.7362110311751,53.1774580335731,17.8057553956835,11.2,11.7505995203837,10.1590744757773,9.2,10.9,4.4
1025,"Bâgé-Dommartin",30.7011070110701,53.849938499385,15.4243542435424,11.8,12.8905289052891,11.521675880128,10.1,11,5.7
1031,"Bellignat",32.5907590759076,47.964796479648,20.2420242024202,6.5,13.2288228822882,20.9286445885968,16.2,10.9,5.2
1032,"Béligneux",34.0128130460105,52.2714036109493,13.8031450203844,11,11.0366919044846,15.5248059399258,14.7,14.5,8.4
1033,"Valserhône",31.9361767413317,54.5688861613992,16.9929426204357,12,15.5630561521939,15.3660612939841,10.9,13.7,8.9
1034,"Belley",27.4163870548761,46.9206624093517,26.020132048923,9.7,14.4496157592813,18.0693069306931,10,10.2,13.4
1043,"Beynost",30.9616567562026,50.2358006971499,18.8845601804388,8.5,6.72544597088374,12.6262626262626,8,8.8,6
1049,"La Boisse",31.3002082713478,54.5968461767331,13.0615888128533,9.3,7.94406426658733,13.5781087634222,11.7,12.6,4.7
1053,"Bourg-en-Bresse",30.3961468994582,46.7645996387718,23.1499096929561,9.1,11.6676700782661,23.1391030242502,13.8,11.8,11.3
1071,"Cessy",32.8057282833993,60.0150744299981,7.65027322404372,13.4,8.4039947239495,12.1599675192854,6.9,11,2.4
1093,"Châtillon-sur-Chalaronne",26.0723463135007,46.7879027475786,26.882783158727,12.6,11.8205178889109,11.7471513836137,6.7,7.4,18.3
1138,"Culoz-Béon",28.7215411558669,48.0151780502043,23.4384121424402,10.9,14.0105078809107,14.5682769113731,11.3,13.4,8.5
1142,"Dagneux",34.3362087102882,49.1899852724595,16.4948453608247,10.6,8.62613086471702,12.7959697732997,11.5,12.8,4.2
1143,"Divonne-les-Bains",28.7067179638946,52.8854690736904,18.5163263292887,10.5,3.43296833382658,14.8470559787208,9.1,9.5,5.2
1159,"Feillens",26.1756876663709,53.8302277432712,20.6447796509908,13.1,12.6293995859213,8.72458410351202,6.6,11.7,9.6
1160,"Ferney-Voltaire",29.3315018315018,58.9102564102564,11.7490842490842,9.2,7.66483516483517,15.7741801577418,9.3,9.6,2.7
1173,"Gex",30.4098486007035,59.0227863587705,10.185043584646,16.3,10.9879186419942,10.6703146374829,8.2,16,5.7
1185,"Plateau d'Hauteville",22.7376742250884,48.1173288953609,28.4168920324527,9.8,10.6719367588933,15.619495008808,6.1,7.2,16
1194,"Jassans-Riottier",29.0952006294256,47.2226593233674,23.7450826121164,8.8,10.2596380802518,13.0721649484536,9.7,11.5,9.6
1202,"Lagnieu",28.9075399009356,49.8073747936158,21.2025316455696,10.3,14.2542652724271,14.2632406921867,7.7,11.1,9.3
